timestamp,model,provider,context,iteration,program_id,input_tokens,output_tokens,prompt_tokens,completion_tokens,total_tokens,accepted_prediction_tokens,reasoning_tokens,rejected_prediction_tokens,cached_tokens,cache_creation_input_tokens,cache_read_input_tokens
1767259361.684891,gpt-5-mini,openai,evolution,7733,333e08f6-2f0e-416c-b663-9d013ab75316,56440,4608,56440,4608,61048,0,512,0,30592,,
1767259376.0853155,gpt-5-mini,openai,evolution,7734,f17500d4-44f1-4c4c-b8c5-7f9459a5d0f4,59284,7188,59284,7188,66472,0,576,0,31616,,
1767259392.7226853,gpt-5-mini,openai,evolution,7735,1c535354-a852-49e3-85d0-f03ce57ed873,60127,5251,60127,5251,65378,0,1024,0,37888,,
1767259461.6305876,claude-sonnet-4-5,anthropic,evolution,7736,c0e73445-7d97-4250-903e-7900a5dcb2e7,2,5211,,,5213,,,,,72242,0
1767259532.3207338,gpt-5-mini,openai,evolution,7737,381aed1f-f5e2-4f0a-91ec-6ccf8ed90844,60982,5103,60982,5103,66085,0,704,0,31616,,
1767259691.7127054,claude-sonnet-4-5,anthropic,evolution,7739,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,2,3976,,,3978,,,,,71376,0
1767259714.6226132,claude-sonnet-4-5,anthropic,evolution,7738,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,2,5812,,,5814,,,,,72843,0
1767259770.8681173,gpt-5-mini,openai,evolution,7740,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,59360,2369,59360,2369,61729,0,704,0,31616,,
1767259782.956369,gpt-5-mini,openai,evolution,7741,ac197dd0-f3de-4790-9881-0bf06025415c,54770,4261,54770,4261,59031,0,1088,0,35840,,
1767259808.940859,gpt-5-mini,openai,evolution,7742,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57260,4775,57260,4775,62035,0,832,0,35840,,
1767259976.8804991,claude-sonnet-4-5,anthropic,evolution,7744,333e08f6-2f0e-416c-b663-9d013ab75316,2,3492,,,3494,,,,,70129,0
1767260010.6207652,claude-sonnet-4-5,anthropic,evolution,7743,ab9fe671-eee2-4733-997a-de4b19549e98,2,6805,,,6807,,,,,69021,0
1767260026.2066648,gpt-5-mini,openai,evolution,7745,f5682560-ef38-46c5-bc88-0a9fbe1e00b4,59361,5106,59361,5106,64467,0,704,0,31616,,
1767260147.8381727,gpt-5-mini,openai,evolution,7746,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,56791,6408,56791,6408,63199,0,640,0,30592,,
1767260175.6029215,gpt-5-mini,openai,evolution,7747,03e5775e-98e7-4501-b71b-b145c9286b1b,58897,6314,58897,6314,65211,0,512,0,32640,,
1767260189.8773043,gpt-5-mini,openai,evolution,7748,ffb83d70-f341-4fd6-b66a-4b2098e7ddae,57299,4660,57299,4660,61959,0,768,0,36608,,
1767260213.7463334,gpt-5-mini,openai,evolution,7749,381aed1f-f5e2-4f0a-91ec-6ccf8ed90844,57489,5259,57489,5259,62748,0,576,0,31616,,
1767260221.3597472,gpt-5-mini,openai,evolution,7750,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,59458,6695,59458,6695,66153,0,704,0,,,
1767260266.5280538,gpt-5-mini,openai,evolution,7751,59108568-ca88-4a6e-a329-7941e5fffe78,59245,6080,59245,6080,65325,0,512,0,36864,,
1767260304.8280337,gpt-5-mini,openai,evolution,7752,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,60475,4802,60475,4802,65277,0,832,0,37888,,
1767260374.812534,gpt-5-mini,openai,evolution,7754,011b0626-6e11-4159-8d0e-9f0945afe0b3,57353,6287,57353,6287,63640,0,576,0,30592,,
1767260384.1295555,gpt-5-mini,openai,evolution,7753,77810c46-d7d3-4a96-b023-32d371b667d2,59035,6686,59035,6686,65721,0,768,0,36864,,
1767260459.923969,claude-sonnet-4-5,anthropic,evolution,7755,ea04595f-1d6b-43bf-b548-19f7a38c5cd4,2,5888,,,5890,,,,,73566,0
1767260497.071744,gpt-5-mini,openai,evolution,7756,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,55755,4583,55755,4583,60338,0,832,0,30592,,
1767260522.1361136,gpt-5-mini,openai,evolution,7757,ac197dd0-f3de-4790-9881-0bf06025415c,57924,6111,57924,6111,64035,0,896,0,,,
1767260564.0435467,gpt-5-mini,openai,evolution,7758,c0e73445-7d97-4250-903e-7900a5dcb2e7,58637,5492,58637,5492,64129,0,704,0,31616,,
1767260646.427046,gpt-5-mini,openai,evolution,7760,f17500d4-44f1-4c4c-b8c5-7f9459a5d0f4,57385,6115,57385,6115,63500,0,512,0,31616,,
1767260650.321994,claude-sonnet-4-5,anthropic,evolution,7759,c44ba4cd-f6f2-4c47-9058-c98a6d745fba,2,6073,,,6075,,,,,69825,0
1767260742.871802,gpt-5-mini,openai,evolution,7761,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,56480,7004,56480,7004,63484,0,896,0,46976,,
1767260827.9708877,gpt-5-mini,openai,evolution,7762,1c535354-a852-49e3-85d0-f03ce57ed873,60929,5986,60929,5986,66915,0,768,0,32640,,
1767260862.41554,gpt-5-mini,openai,evolution,7763,a793edc0-8da2-4673-b9a8-5187d770f6fe,58997,7044,58997,7044,66041,0,448,0,31616,,
1767260921.5157678,gpt-5-mini,openai,evolution,7765,f473dccd-3365-4503-b32e-a42a3e5637ca,58134,6230,58134,6230,64364,0,640,0,,,
1767260934.1255534,claude-sonnet-4-5,anthropic,evolution,7764,ac197dd0-f3de-4790-9881-0bf06025415c,2,6582,,,6584,,,,,71258,0
1767260936.250347,gpt-5-mini,openai,evolution,7766,e1602e75-8fe5-4716-ab10-06919d174c45,58623,5911,58623,5911,64534,0,384,0,,,
1767260991.054322,gpt-5-mini,openai,evolution,7767,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,57309,5120,57309,5120,62429,0,576,0,36864,,
1767261137.4011424,gpt-5-mini,openai,evolution,7768,c0e73445-7d97-4250-903e-7900a5dcb2e7,58532,7096,58532,7096,65628,0,576,0,31616,,
1767261156.956287,gpt-5-mini,openai,evolution,7769,011b0626-6e11-4159-8d0e-9f0945afe0b3,56627,5791,56627,5791,62418,0,768,0,30592,,
1767261181.1648848,gpt-5-mini,openai,evolution,7770,1417a574-b043-41a1-a724-ba79dec8abb0,58847,5386,58847,5386,64233,0,640,0,21504,,
1767261241.2842546,gpt-5-mini,openai,evolution,7771,2470f38b-97c5-4554-b9cc-00ebd591db2b,58078,6850,58078,6850,64928,0,704,0,31616,,
1767261348.9979837,gpt-5-mini,openai,evolution,7772,a793edc0-8da2-4673-b9a8-5187d770f6fe,59153,4463,59153,4463,63616,0,576,0,32640,,
1767261399.9089801,gpt-5-mini,openai,evolution,7773,8b58ee02-2136-4c6c-a725-2eae25237109,59111,4088,59111,4088,63199,0,640,0,32640,,
1767261436.9201167,gpt-5-mini,openai,evolution,7774,ac197dd0-f3de-4790-9881-0bf06025415c,56261,7685,56261,7685,63946,0,512,0,30592,,
1767261452.6097925,gpt-5-mini,openai,evolution,7775,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57073,5109,57073,5109,62182,0,704,0,,,
1767261549.016331,gpt-5-mini,openai,evolution,7776,2470f38b-97c5-4554-b9cc-00ebd591db2b,59652,3904,59652,3904,63556,0,768,0,31616,,
1767261582.580668,gpt-5-mini,openai,evolution,7778,011b0626-6e11-4159-8d0e-9f0945afe0b3,59327,5299,59327,5299,64626,0,640,0,30592,,
1767261583.458769,gpt-5-mini,openai,evolution,7777,7ad4f9fd-5859-465a-8ce3-8d84f2306994,58105,6592,58105,6592,64697,0,768,0,,,
1767261666.1807308,gpt-5-mini,openai,evolution,7779,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,56969,3046,56969,3046,60015,0,576,0,35840,,
1767261726.9130797,gpt-5-mini,openai,evolution,7780,de30cd71-190b-4d62-a0ca-e013e69456f1,56894,4113,56894,4113,61007,0,704,0,37888,,
1767261786.0626514,gpt-5-mini,openai,evolution,7781,8b58ee02-2136-4c6c-a725-2eae25237109,60699,6532,60699,6532,67231,0,1152,0,32640,,
1767261836.3964913,gpt-5-mini,openai,evolution,7782,f5682560-ef38-46c5-bc88-0a9fbe1e00b4,57846,6908,57846,6908,64754,0,576,0,31616,,
1767261883.4740565,gpt-5-mini,openai,evolution,7783,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57309,5596,57309,5596,62905,0,1088,0,30592,,
1767261973.7796035,claude-sonnet-4-5,anthropic,evolution,7784,00469ce3-e807-4520-ba13-a4b93955a0bc,2,5114,,,5116,,,,,71575,0
1767262012.7344358,gpt-5-mini,openai,evolution,7785,68a199b4-9b62-4095-87b4-83596f55bfef,61666,5648,61666,5648,67314,0,512,0,32640,,
1767262041.8811736,gpt-5-mini,openai,evolution,7786,ac197dd0-f3de-4790-9881-0bf06025415c,55333,5637,55333,5637,60970,0,704,0,30592,,
1767262150.0208588,gpt-5-mini,openai,evolution,7787,fe6ae7e8-4200-4cc9-b8c5-0fad5d8d730b,57256,6568,57256,6568,63824,0,448,0,31616,,
1767262170.7648177,gpt-5-mini,openai,evolution,7788,807fabdb-e37b-486f-982d-158b05c0c3e5,56967,5518,56967,5518,62485,0,960,0,,,
1767262195.5427618,gpt-5-mini,openai,evolution,7789,9d02517f-78cf-402a-8622-fef93e3eb9cf,60559,7069,60559,7069,67628,0,768,0,,,
1767262285.5377874,gpt-5-mini,openai,evolution,7791,9c507071-f3a4-4929-b7a5-1c427fc4c764,59772,8111,59772,8111,67883,0,960,0,32640,,
1767262323.6113374,gpt-5-mini,openai,evolution,7792,b9c3b131-a045-4930-aff3-625b20b9391e,59126,5430,59126,5430,64556,0,896,0,31616,,
1767262332.2010608,claude-sonnet-4-5,anthropic,evolution,7790,011b0626-6e11-4159-8d0e-9f0945afe0b3,2,6987,,,6989,,,,,71462,0
1767262357.1788285,gpt-5-mini,openai,evolution,7793,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57309,5235,57309,5235,62544,0,384,0,36736,,
1767262464.6883678,gpt-5-mini,openai,evolution,7794,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,59419,5643,59419,5643,65062,0,704,0,37888,,
1767262523.9612815,claude-sonnet-4-5,anthropic,evolution,7796,c310d1b0-9a8f-422c-993d-39180730e991,2,4637,,,4639,,,,,73655,0
1767262525.8641918,claude-sonnet-4-5,anthropic,evolution,7795,68a199b4-9b62-4095-87b4-83596f55bfef,2,6418,,,6420,,,,,74368,0
1767262608.4678683,claude-sonnet-4-5,anthropic,evolution,7797,011b0626-6e11-4159-8d0e-9f0945afe0b3,2,6983,,,6985,,,,,69732,0
1767262621.705996,gpt-5-mini,openai,evolution,7798,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,56969,6485,56969,6485,63454,0,512,0,30592,,
1767262644.4675283,gpt-5-mini,openai,evolution,7799,a09f7e96-e956-4aff-a2a0-b40ce991845c,57999,6220,57999,6220,64219,0,448,0,31616,,
1767262668.709683,gpt-5-mini,openai,evolution,7800,77810c46-d7d3-4a96-b023-32d371b667d2,59843,6044,59843,6044,65887,0,512,0,,,
1767262696.136275,gpt-5-mini,openai,evolution,7801,87757622-5059-462f-bc65-1ed8142afb1d,58807,6618,58807,6618,65425,0,576,0,32640,,
1767262717.507629,gpt-5-mini,openai,evolution,7802,61231f75-c5b4-4c86-8033-9f2d9e346330,59600,6490,59600,6490,66090,0,512,0,31616,,
1767262749.9647286,gpt-5-mini,openai,evolution,7803,7b78b3d9-88a0-4108-8719-fa3689229d99,59118,4907,59118,4907,64025,0,768,0,,,
1767262770.355016,gpt-5-mini,openai,evolution,7804,e09c20f7-a4f1-4346-8ac2-4f47a48e6915,58996,6446,58996,6446,65442,0,640,0,31616,,
1767262837.4296803,gpt-5-mini,openai,evolution,7805,011b0626-6e11-4159-8d0e-9f0945afe0b3,57926,4829,57926,4829,62755,0,832,0,46976,,
1767262890.3856537,gpt-5-mini,openai,evolution,7806,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,58127,4922,58127,4922,63049,0,1024,0,30592,,
1767262956.4525213,gpt-5-mini,openai,evolution,7807,77810c46-d7d3-4a96-b023-32d371b667d2,58062,6842,58062,6842,64904,0,448,0,21504,,
1767262988.4612844,gpt-5-mini,openai,evolution,7808,f5682560-ef38-46c5-bc88-0a9fbe1e00b4,59807,4751,59807,4751,64558,0,640,0,31616,,
1767263129.1784167,gpt-5-mini,openai,evolution,7809,96bf0abb-66de-4be9-a98b-be52d89edd07,56631,6608,56631,6608,63239,0,832,0,30592,,
1767263140.5373762,gpt-5-mini,openai,evolution,7810,9d02517f-78cf-402a-8622-fef93e3eb9cf,60872,4024,60872,4024,64896,0,832,0,32640,,
1767263150.0368507,gpt-5-mini,openai,evolution,7812,807fabdb-e37b-486f-982d-158b05c0c3e5,55702,4616,55702,4616,60318,0,576,0,35840,,
1767263176.3298054,gpt-5-mini,openai,evolution,7811,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,59412,7343,59412,7343,66755,0,832,0,,,
1767263195.2724915,claude-sonnet-4-5,anthropic,evolution,7813,1417a574-b043-41a1-a724-ba79dec8abb0,2,3426,,,3428,,,,,72354,0
1767263236.894108,gpt-5-mini,openai,evolution,7814,1c535354-a852-49e3-85d0-f03ce57ed873,59887,6952,59887,6952,66839,0,576,0,41856,,
1767263288.5816755,gpt-5-mini,openai,evolution,7815,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,60564,5872,60564,5872,66436,0,1024,0,31616,,
1767263314.8441389,gpt-5-mini,openai,evolution,7816,9d02517f-78cf-402a-8622-fef93e3eb9cf,60312,4404,60312,4404,64716,0,1088,0,,,
1767263323.9495442,gpt-5-mini,openai,evolution,7817,ffb83d70-f341-4fd6-b66a-4b2098e7ddae,56967,4258,56967,4258,61225,0,448,0,30592,,
1767263336.2666662,gpt-5-mini,openai,evolution,7818,011b0626-6e11-4159-8d0e-9f0945afe0b3,56711,5910,56711,5910,62621,0,576,0,30592,,
1767263360.2877917,gpt-5-mini,openai,evolution,7819,6f967adb-c9b4-4c94-8dfb-f366d35f81eb,59461,5549,59461,5549,65010,0,576,0,37760,,
1767263489.6110096,claude-sonnet-4-5,anthropic,evolution,7820,9c507071-f3a4-4929-b7a5-1c427fc4c764,2,4842,,,4844,,,,,75025,0
1767263526.9205492,claude-sonnet-4-5,anthropic,evolution,7822,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,2,6266,,,6268,,,,,69165,0
1767263529.352434,claude-sonnet-4-5,anthropic,evolution,7821,d37310e2-91fb-4923-a18d-9abe8f6294f9,2,6535,,,6537,,,,,70159,0
1767263535.6052096,gpt-5-mini,openai,evolution,7823,c0e73445-7d97-4250-903e-7900a5dcb2e7,59432,6477,59432,6477,65909,0,768,0,31616,,
1767263568.4556208,gpt-5-mini,openai,evolution,7824,c310d1b0-9a8f-422c-993d-39180730e991,59002,5784,59002,5784,64786,0,704,0,36864,,
1767263603.1753252,gpt-5-mini,openai,evolution,7825,d61482a2-8d3b-43ec-b412-f3d702f5d184,59068,7171,59068,7171,66239,0,832,0,32640,,
1767263651.6290882,gpt-5-mini,openai,evolution,7826,de30cd71-190b-4d62-a0ca-e013e69456f1,59722,6388,59722,6388,66110,0,448,0,42880,,
1767263676.1951063,gpt-5-mini,openai,evolution,7827,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,60757,5642,60757,5642,66399,0,768,0,32640,,
1767263719.884834,gpt-5-mini,openai,evolution,7828,011b0626-6e11-4159-8d0e-9f0945afe0b3,56063,5473,56063,5473,61536,0,704,0,30592,,
1767263737.2819085,gpt-5-mini,openai,evolution,7829,b220918b-6e96-4efd-a5f9-aa9b7cfef1ee,59872,6283,59872,6283,66155,0,640,0,,,
1767263772.6710837,gpt-5-mini,openai,evolution,7830,ae65bb89-a5d3-41c9-afb4-772746ea6a73,56993,5056,56993,5056,62049,0,384,0,,,
1767263878.979928,claude-sonnet-4-5,anthropic,evolution,7831,1c535354-a852-49e3-85d0-f03ce57ed873,2,6304,,,6306,,,,,72135,0
1767263913.4168797,claude-sonnet-4-5,anthropic,evolution,7832,1a2cb531-fe12-4a9e-ac6b-0623afef8ec0,2,6661,,,6663,,,,,71777,0
1767264010.0754313,gpt-5-mini,openai,evolution,7833,2470f38b-97c5-4554-b9cc-00ebd591db2b,58741,6651,58741,6651,65392,0,640,0,31616,,
1767264110.5238452,claude-sonnet-4-5,anthropic,evolution,7834,c310d1b0-9a8f-422c-993d-39180730e991,2,5827,,,5829,,,,,71730,0
1767264149.46696,gpt-5-mini,openai,evolution,7837,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57309,5912,57309,5912,63221,0,960,0,57216,,
1767264159.0185626,claude-sonnet-4-5,anthropic,evolution,7835,33aadabf-ee91-4dd2-b196-ab77d3ad1a29,2,6653,,,6655,,,,,75323,0
1767264161.3067307,claude-sonnet-4-5,anthropic,evolution,7836,d61482a2-8d3b-43ec-b412-f3d702f5d184,2,5445,,,5447,,,,,76291,0
1767264237.3613088,gpt-5-mini,openai,evolution,7838,333e08f6-2f0e-416c-b663-9d013ab75316,56422,4576,56422,4576,60998,0,576,0,30592,,
1767264260.7406454,gpt-5-mini,openai,evolution,7840,b3f24aae-4c42-4f01-99ca-c0be21c1f138,59962,5191,59962,5191,65153,0,768,0,21504,,
1767264291.4119017,claude-sonnet-4-5,anthropic,evolution,7839,d61482a2-8d3b-43ec-b412-f3d702f5d184,2,5464,,,5466,,,,,75068,0
1767264342.4970686,gpt-5-mini,openai,evolution,7841,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,57717,5380,57717,5380,63097,0,576,0,30592,,
1767264371.313476,gpt-5-mini,openai,evolution,7842,c0e73445-7d97-4250-903e-7900a5dcb2e7,58545,8111,58545,8111,66656,0,1024,0,31616,,
1767264398.7005117,gpt-5-mini,openai,evolution,7843,b3f24aae-4c42-4f01-99ca-c0be21c1f138,58618,7602,58618,7602,66220,0,704,0,31616,,
1767264401.5957568,gpt-5-mini,openai,evolution,7844,9d02517f-78cf-402a-8622-fef93e3eb9cf,58957,7020,58957,7020,65977,0,832,0,32640,,
1767264509.5208259,gpt-5-mini,openai,evolution,7845,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,56992,5885,56992,5885,62877,0,640,0,36864,,
1767264649.7079613,claude-sonnet-4-5,anthropic,evolution,7846,00469ce3-e807-4520-ba13-a4b93955a0bc,2,6420,,,6422,,,,,73432,0
1767264700.111959,gpt-5-mini,openai,evolution,7848,ac197dd0-f3de-4790-9881-0bf06025415c,57924,6476,57924,6476,64400,0,512,0,30592,,
1767264736.42828,claude-sonnet-4-5,anthropic,evolution,7847,6f967adb-c9b4-4c94-8dfb-f366d35f81eb,2,7062,,,7064,,,,,72086,0
1767264751.1184666,gpt-5-mini,openai,evolution,7849,ffb83d70-f341-4fd6-b66a-4b2098e7ddae,57161,5835,57161,5835,62996,0,576,0,36608,,
1767264786.9287672,gpt-5-mini,openai,evolution,7850,34e45018-a1fb-4efe-9cc2-6edbf54fa8fb,58352,4180,58352,4180,62532,0,768,0,21504,,
1767264825.453877,gpt-5-mini,openai,evolution,7851,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57401,4620,57401,4620,62021,0,704,0,30592,,
1767264889.850641,gpt-5-mini,openai,evolution,7853,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,59771,6450,59771,6450,66221,0,576,0,37888,,
1767264915.4814012,claude-sonnet-4-5,anthropic,evolution,7852,c0e73445-7d97-4250-903e-7900a5dcb2e7,2,6149,,,6151,,,,,73966,0
1767264938.0001984,gpt-5-mini,openai,evolution,7854,9388157c-0318-4c91-85d8-9428dbf9329d,57857,6329,57857,6329,64186,0,960,0,,,
1767265115.914922,gpt-5-mini,openai,evolution,7855,706066f5-1c1e-4942-9e9d-731ce5e58972,59520,6396,59520,6396,65916,0,832,0,,,
1767265126.7704613,gpt-5-mini,openai,evolution,7856,77810c46-d7d3-4a96-b023-32d371b667d2,58052,4575,58052,4575,62627,0,448,0,36864,,
1767265161.8969219,gpt-5-mini,openai,evolution,7857,ac197dd0-f3de-4790-9881-0bf06025415c,56817,5935,56817,5935,62752,0,704,0,,,
1767265309.104778,claude-sonnet-4-5,anthropic,evolution,7858,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,2,4103,,,4105,,,,,71104,0
1767265314.8057642,gpt-5-mini,openai,evolution,7859,fe6ae7e8-4200-4cc9-b8c5-0fad5d8d730b,59573,6559,59573,6559,66132,0,1088,0,37760,,
1767265367.0688608,gpt-5-mini,openai,evolution,7862,333e08f6-2f0e-416c-b663-9d013ab75316,56554,4694,56554,4694,61248,0,640,0,21504,,
1767265368.8610394,gpt-5-mini,openai,evolution,7861,2470f38b-97c5-4554-b9cc-00ebd591db2b,59199,5926,59199,5926,65125,0,512,0,31616,,
1767265406.554735,gpt-5-mini,openai,evolution,7863,bc827d30-4466-47e2-815b-d94de92c3d98,57360,5450,57360,5450,62810,0,640,0,,,
1767265415.4376502,claude-sonnet-4-5,anthropic,evolution,7860,03e5775e-98e7-4501-b71b-b145c9286b1b,2,6357,,,6359,,,,,72941,0
1767265544.2810962,gpt-5-mini,openai,evolution,7864,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,55053,5514,55053,5514,60567,0,640,0,35840,,
1767265581.7924805,gpt-5-mini,openai,evolution,7865,33aadabf-ee91-4dd2-b196-ab77d3ad1a29,59545,7370,59545,7370,66915,0,832,0,,,
1767265643.1182456,claude-sonnet-4-5,anthropic,evolution,7866,6f967adb-c9b4-4c94-8dfb-f366d35f81eb,2,4547,,,4549,,,,,74099,0
1767265681.0700917,gpt-5-mini,openai,evolution,7867,1c535354-a852-49e3-85d0-f03ce57ed873,59268,4767,59268,4767,64035,0,832,0,32640,,
1767265692.7947433,gpt-5-mini,openai,evolution,7868,a09f7e96-e956-4aff-a2a0-b40ce991845c,57491,5236,57491,5236,62727,0,576,0,31616,,
1767265734.8105986,gpt-5-mini,openai,evolution,7869,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,57639,5890,57639,5890,63529,0,512,0,41856,,
1767265810.7783027,gpt-5-mini,openai,evolution,7870,00469ce3-e807-4520-ba13-a4b93955a0bc,58547,7144,58547,7144,65691,0,384,0,31616,,
1767265880.9318511,gpt-5-mini,openai,evolution,7872,c0e73445-7d97-4250-903e-7900a5dcb2e7,59530,6190,59530,6190,65720,0,704,0,31616,,
1767265890.713994,claude-sonnet-4-5,anthropic,evolution,7871,044b0036-8ca4-48e1-8dd0-e06e6e7df463,2,5236,,,5238,,,,,68121,0
1767265903.0607233,gpt-5-mini,openai,evolution,7873,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,57309,6942,57309,6942,64251,0,768,0,30592,,
1767265935.4166362,gpt-5-mini,openai,evolution,7874,8cc54125-38b9-4525-aa0f-e8604974c82e,59601,6702,59601,6702,66303,0,576,0,31616,,
1767265945.5633373,gpt-5-mini,openai,evolution,7875,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,58505,5892,58505,5892,64397,0,448,0,31616,,
1767265986.2764864,gpt-5-mini,openai,evolution,7876,cfa0c07e-a14c-47a0-b5f9-ec89b7c6df35,57301,5039,57301,5039,62340,0,768,0,30592,,
1767266072.2655447,gpt-5-mini,openai,evolution,7878,ac197dd0-f3de-4790-9881-0bf06025415c,56625,6229,56625,6229,62854,0,640,0,30592,,
1767266115.2010243,gpt-5-mini,openai,evolution,7880,7ad4f9fd-5859-465a-8ce3-8d84f2306994,59532,4133,59532,4133,63665,0,896,0,,,
1767266120.3675845,claude-sonnet-4-5,anthropic,evolution,7877,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,2,6855,,,6857,,,,,73378,0
1767266134.979357,gpt-5-mini,openai,evolution,7881,ac197dd0-f3de-4790-9881-0bf06025415c,56259,6395,56259,6395,62654,0,576,0,,,
1767266138.403071,gpt-5-mini,openai,evolution,7879,f17500d4-44f1-4c4c-b8c5-7f9459a5d0f4,58806,7222,58806,7222,66028,0,768,0,31616,,
1767266164.5524728,gpt-5-mini,openai,evolution,7882,3e1b0cd1-1e88-47cf-a0cd-a947c150d637,57036,3749,57036,3749,60785,0,640,0,36608,,
1767266279.1859145,gpt-5-mini,openai,evolution,7883,f17500d4-44f1-4c4c-b8c5-7f9459a5d0f4,57168,7097,57168,7097,64265,0,576,0,31616,,
1767266328.8768704,claude-sonnet-4-5,anthropic,evolution,7884,33aadabf-ee91-4dd2-b196-ab77d3ad1a29,2,6612,,,6614,,,,,74045,0
1767266353.329104,gpt-5-mini,openai,evolution,7885,9e1cd0d4-988a-49a5-bc65-3b6648cc3572,58808,5980,58808,5980,64788,0,512,0,37888,,
1767266429.3886924,gpt-5-mini,openai,evolution,7886,ac197dd0-f3de-4790-9881-0bf06025415c,57065,6401,57065,6401,63466,0,384,0,40832,,
1767266480.049407,gpt-5-mini,openai,evolution,7887,e09c20f7-a4f1-4346-8ac2-4f47a48e6915,57715,6458,57715,6458,64173,0,576,0,37760,,
1767266516.7760782,gpt-5-mini,openai,evolution,7889,8b58ee02-2136-4c6c-a725-2eae25237109,60174,4981,60174,4981,65155,0,640,0,32640,,
1767266526.486239,gpt-5-mini,openai,evolution,7888,c0e73445-7d97-4250-903e-7900a5dcb2e7,59117,6615,59117,6615,65732,0,640,0,31616,,
1767266564.4884665,gpt-5-mini,openai,evolution,7890,e09c20f7-a4f1-4346-8ac2-4f47a48e6915,58997,4725,58997,4725,63722,0,1024,0,37760,,
1767266592.7016335,gpt-5-mini,openai,evolution,7892,8e8e4435-0a4f-49d4-afb7-c8b312c0c784,55359,3313,55359,3313,58672,0,640,0,,,
1767266601.653581,gpt-5-mini,openai,evolution,7891,2470f38b-97c5-4554-b9cc-00ebd591db2b,59592,7184,59592,7184,66776,0,768,0,31616,,
1767266661.7041094,gpt-5-mini,openai,evolution,7893,96bf0abb-66de-4be9-a98b-be52d89edd07,56968,6664,56968,6664,63632,0,576,0,35840,,
1767266804.7204003,gpt-5-mini,openai,evolution,7895,77810c46-d7d3-4a96-b023-32d371b667d2,60656,4613,60656,4613,65269,0,960,0,36864,,
1767266807.24516,gpt-5-mini,openai,evolution,7894,1417a574-b043-41a1-a724-ba79dec8abb0,59575,4676,59575,4676,64251,0,640,0,31616,,
1767266982.208787,gpt-5-mini,openai,evolution,7897,87757622-5059-462f-bc65-1ed8142afb1d,58870,5983,58870,5983,64853,0,640,0,38912,,
1767267000.1159787,claude-sonnet-4-5,anthropic,evolution,7896,d37310e2-91fb-4923-a18d-9abe8f6294f9,2,5847,,,5849,,,,,70130,0
1767267008.5907385,gpt-5-mini,openai,evolution,7898,8f5c5ca4-080a-4652-8a8a-2c031f8afa6a,58662,3915,58662,3915,62577,0,704,0,,,
1767267043.42247,gpt-5-mini,openai,evolution,7899,1a2cb531-fe12-4a9e-ac6b-0623afef8ec0,57879,5139,57879,5139,63018,0,704,0,36864,,
1767267179.5902412,gpt-5-mini,openai,evolution,7901,333e08f6-2f0e-416c-b663-9d013ab75316,55641,6639,55641,6639,62280,0,576,0,21504,,
1767267212.6153207,claude-sonnet-4-5,anthropic,evolution,7900,c0e73445-7d97-4250-903e-7900a5dcb2e7,2,6823,,,6825,,,,,74135,0
1767267230.8528,gpt-5-mini,openai,evolution,7903,80ed03e1-c54b-45bb-8a10-a623f2cd2d3f,56400,4775,56400,4775,61175,0,832,0,30592,,
1767267233.7324543,gpt-5-mini,openai,evolution,7902,271f9c9d-652b-4e5c-93a6-47900e029540,61067,6452,61067,6452,67519,0,576,0,,,
1767267288.5494316,gpt-5-mini,openai,evolution,7904,f17500d4-44f1-4c4c-b8c5-7f9459a5d0f4,57831,7143,57831,7143,64974,0,960,0,31616,,
